brand,model,year,km,color,date,fuel,gear,engine_volume,engine_power,price
Audi,Audi A3 Sportback 1.6 TDI Ambition,2012,158.000,Beyaz,22 Mayıs 2020,Dizel,Otomatik,1401 - 1600,101 - 125,123.750
Audi,Audi A6 Sedan 2.7 T Quattro,2004,222.000,Bej,22 Mayıs 2020,Benzin,Yarı Otomatik,2501 - 3000,226 - 250,86.900
Audi,Audi A6 Sedan 2.0 TDI,2012,294.500,Beyaz,22 Mayıs 2020,Dizel,Otomatik,1801 - 2000,151 - 175,209.500
Audi,Audi A6 Sedan 2.4 Quattro,2006,300.000,Siyah,22 Mayıs 2020,Benzin,Yarı Otomatik,4001 - 4500,326 - 350,145.000
Audi,Audi A4 Sedan 2.0 TDI,2015,78.000,Gri,22 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,240.000
Audi,Audi A4 Sedan 1.8 TFSI,2009,197.000,Siyah,22 Mayıs 2020,Benzin,Yarı Otomatik,1601 - 1800,151 - 175,122.000
Audi,Audi A4 Sedan 2.0 TDI Quattro Dynamic,2016,105.000,Siyah,22 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,272.500
Audi,Audi A4 Sedan 1.4 TFSI,2016,75.000,Beyaz,22 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,126 - 150,254.350
Audi,Audi A4 Sedan 2.0 TFSI Quattro,2006,225.000,Yeşil,22 Mayıs 2020,Benzin,Yarı Otomatik,1801 - 2000,176 - 200,69.000
Audi,Audi A4 Sedan 2.0 TDI,2014,94.701,Beyaz,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,126 - 150,178.950
Audi,Audi A5 Sportback 2.0 TDI Quattro S Line,2017,49.000,Siyah,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,492.500
Audi,Audi A5 Sportback 2.0 TFSI Quattro Design,2017,63.697,Siyah,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,420.000
Audi,Audi A3 Sportback 1.0 TFSI Dynamic,2018,21.748,Siyah,22 Mayıs 2020,Benzin,Otomatik,1201 - 1400,101 - 125,202.900
Audi,Audi A5 Sportback 2.0 TDI,2013,160.000,Beyaz,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,232.000
Audi,Audi A3 Sportback 1.6 TDI Attraction,2013,171.000,Beyaz,22 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,130.000
Audi,Audi A4 Sedan 2.0 TDI,2014,94.000,Beyaz,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,126 - 150,163.750
Audi,Audi A4 Sedan 40 TDI Dynamic,2019,72,Mavi,22 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,475.000
Audi,Audi A3 Sportback 1.4 TFSI Ambition,2012,211.000,Beyaz,22 Mayıs 2020,Benzin,Yarı Otomatik,1390,125,111.500
Audi,Audi A3 Sportback 1.2 TFSI Attraction,2012,91.270,Siyah,22 Mayıs 2020,Benzin,Düz,1197,105,109.500
Audi,Audi A3 Sportback 1.6 TDI Ambition,2015,154.000,Siyah,22 Mayıs 2020,Dizel,Otomatik,1401 - 1600,101 - 125,161.500
Audi,Audi A3 Sportback 1.6 TDI Design Line,2017,101.000,Gri,22 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,215.000
Audi,Audi A6 Sedan 2.0 TDI Quattro,2018,74.000,Lacivert,22 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,515.000
Audi,Audi A6 Sedan 2.0 TDI Quattro,2017,49.000,Siyah,22 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,519.750
Audi,Audi A6 Sedan 2.0 TDI,2009,257.000,Gri,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,126 - 150,119.900
Audi,Audi A6 Sedan 3.0 TDI Quattro,2011,230.000,Gri,22 Mayıs 2020,Dizel,Yarı Otomatik,2967,245,227.000
Audi,Audi A6 Sedan 2.0 TDI,2012,172.000,Gri,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,227.000
Audi,Audi A3 Sportback 1.6 TDI Attraction,2012,180.500,Siyah,22 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,115.000
Audi,Audi A6 Sedan 2.0 TDI,2010,184.900,Gri,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,151 - 175,164.900
Audi,Audi A3 Cabrio 1.4 TFSI Ambition,2015,61.000,Mor,22 Mayıs 2020,Benzin,Yarı Otomatik,1395,150,281.900
Audi,Audi A4 Sedan 1.4 TFSI,2016,169.000,Beyaz,22 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,126 - 150,240.000
Audi,Audi A5 Coupe 1.4 TFSI Sport,2018,13.334,Siyah,22 Mayıs 2020,Benzin,Yarı Otomatik,1395,150,405.000
Audi,Audi A4 Sedan 1.9 TDI,2005,170.000,Siyah,22 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,126 - 150,24.750
Audi,Audi A4 Sedan 2.0 TDI Design,2016,92.000,Beyaz,22 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,319.000
Audi,Audi A4 Allroad Quattro 2.0 TDI,2014,156.000,Gri,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,177,239.900
Audi,Audi A3 Sportback 1.6 TDI Sport Line,2016,102.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,197.000
Audi,Audi A3 Sedan 1.6 TDI Ambiente,2016,115.000,Gri,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,169.950
Audi,Audi A3 Sedan 1.6 TDI Dynamic,2016,76.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,196.000
Audi,Audi A3 Sportback 1.6 TDI Ambition,2014,105.000,Füme,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,167.500
Audi,Audi A3 Sedan 1.6 TDI Ambition,2016,43.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,225.000
Audi,Audi A4 Sedan 2.0 TDI Design,2017,36.380,Kahverengi,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,336.950
Audi,Audi A3 Sportback 1.4 TFSI Ambition,2012,151.000,Siyah,21 Mayıs 2020,Benzin,Yarı Otomatik,1390,125,131.500
Audi,Audi A4 Sedan 2.0 TDI,2013,138.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,126 - 150,181.750
Audi,Audi A4 Sedan 2.0 TDI,2011,180.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,126 - 150,126.500
Audi,Audi A3 Sedan 1.6 TDI Ambiente,2015,201.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,161.000
Audi,Audi A6 Sedan 2.0 TDI,2009,186.000,Siyah,21 Mayıs 2020,Dizel,Otomatik,1801 - 2000,126 - 150,113.750
Audi,Audi A3 Sedan 1.6 TDI Dynamic,2017,67.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,116,218.500
Audi,Audi 2.0 D,1982,242.000,Kahverengi,21 Mayıs 2020,Dizel,Düz,1986,70,11.500
Audi,Audi A3 Sedan 30 TFSI Sport,2020,0,Siyah,21 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,282.900
Audi,Audi A3 Sedan 1.6 TDI Attraction,2016,87.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,176.500
Audi,Audi A4 Sedan 2.0 TDI Quattro,2014,174.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,177,209.000
Audi,Audi A3 Sedan 1.6 TDI Ambition,2015,78.000,Kırmızı,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,229.900
Audi,Audi A4 Allroad Quattro 2.0 TDI,2015,162.380,Gri,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,295.000
Audi,Audi A4 Sedan 2.0 TDI,2012,204.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,183.000
Audi,Audi A3 Sedan 1.6 TDI Ambition,2016,92.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,208.000
Audi,Audi A5 Sportback 2.0 TDI,2015,179.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,269.000
Audi,Audi A3 Sedan 1.6 TDI Design Line,2018,50.039,Füme,21 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,225.000
Audi,Audi A3 Sedan 1.6 TDI Dynamic,2016,103.169,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,164.900
Audi,Audi A4 Sedan 2.0 TDI Dynamic,2016,99.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,259.900
Audi,Audi A6 Sedan 2.0 TDI,2015,103.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,443.000
Audi,Audi A3 Sedan 1.6 TDI Dynamic,2016,79.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,184.000
Audi,Audi A6 Sedan 2.0 TDI,2015,111.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,389.900
Audi,Audi A4 Sedan 2.0 TDI,2012,98.000,Gri,21 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,220.000
Audi,Audi 1.6 TDI Sportback Sport,2015,105.000,Gri,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,116,159.750
Audi,Audi A3 Sportback 1.6 TDI Attraction,2012,128.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,127.000
Audi,Audi A3 Sportback 30 TDI Design,2017,63.517,Mavi (metalik),21 Mayıs 2020,Dizel,Yarı Otomatik,1598,116,188.000
Audi,Audi A4 Sedan 2.0 TDI Quattro Sport,2015,119.000,Füme,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,233.000
Audi,Audi A3 Sedan 35 TFSI Dynamic,2019,5.500,Siyah,21 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,126 - 150,253.000
Audi,Audi A3 Sedan 1.6 TDI Attraction,2015,149.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,167.500
Audi,Audi A3 Sedan 30 TDI Dynamic,2016,79.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,190.000
Audi,Audi A4 Sedan 2.0 TDI,2011,258.000,Beyaz,21 Mayıs 2020,Dizel,Otomatik,1968,143,142.000
Audi,Audi A4 Sedan 2.0 TFSI Quattro,2011,71.000,Beyaz,21 Mayıs 2020,Benzin,Yarı Otomatik,1984,211,235.000
Audi,Audi 3.0 TDI Quattro,2007,248.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,226 - 250,134.000
Audi,Audi A6 Sedan 1.9 TDI,2004,315.000,Şampanya,21 Mayıs 2020,Dizel,Otomatik,1896,130,68.500
Audi,Audi A4 Sedan 2.0 TDI,2013,212.000,Siyah,21 Mayıs 2020,Dizel,Otomatik,1968,150,155.000
Audi,Audi A6 Sedan 3.2 FSI Quattro,2006,365.000,Siyah,21 Mayıs 2020,Benzin,Otomatik,3123,255,73.250
Audi,Audi A3 Sedan 1.6 TDI Ambition,2014,209.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,160.000
Audi,Audi A6 Sedan 2.0 Quattro,2020,2.216,Siyah,21 Mayıs 2020,Benzin,Yarı Otomatik,1801 - 2000,226 - 250,835.000
Audi,Audi A4 Sedan 2.0 TDI,2014,189.000,Siyah,21 Mayıs 2020,Dizel,Otomatik,1968,177,229.900
Audi,Audi A3 Sportback 1.6 TDI Attraction,2012,178.500,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,149.750
Audi,Audi A3 Sportback 1.2 TFSI Attraction,2012,119.463,Mavi,21 Mayıs 2020,Benzin,Yarı Otomatik,1197,105,126.750
Audi,Audi A4 Sedan 2.0 TDI,2006,344.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,126 - 150,78.500
Audi,Audi A6 Sedan 2.0 Quattro,2018,31.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,575.000
Audi,Audi A6 Sedan 2.0 Quattro,2016,159.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,365.000
Audi,Audi A6 Sedan 3.0 Quattro,2017,99.000,Siyah,21 Mayıs 2020,Dizel,Yarı Otomatik,2967,272,650.000
Audi,Audi A6 Sedan 2.0 TDI,2006,439.000,Mavi,21 Mayıs 2020,Dizel,Düz,1801 - 2000,126 - 150,100.000
Audi,Audi A3 Sportback 1.6 TDI Attraction,2014,77.400,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,156.900
Audi,Audi A6 Sedan 2.0 TDI,2012,206.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,229.900
Audi,Audi A6 Sedan 3.0 TDI Quattro,2014,213.000,Gri,21 Mayıs 2020,Dizel,Yarı Otomatik,2967,272,349.750
Audi,Audi A4 Sedan 1.4 TFSI,2017,50.500,Beyaz,21 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,126 - 150,286.500
Audi,Audi A6 Sedan 2.0 TDI,2012,187.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,257.500
Audi,Audi A3 Sedan 1.6 TDI Ambition,2016,122.000,Beyaz,21 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,198.750
Audi,Audi A3 Sedan 1.6 TDI Attraction,2014,96.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,169.900
Audi,Audi A3 Sportback 1.6 TDI Attraction,2012,96.972,Beyaz,20 Mayıs 2020,Dizel,Otomatik,1401 - 1600,101 - 125,127.500
Audi,Audi A3 Sportback 1.6 FSI,2006,180.000,Füme,20 Mayıs 2020,Benzin,Düz,1595,115,74.500
Audi,Audi A3 Sedan 1.6 TDI Attraction,2016,79.000,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,190.000
Audi,Audi A3 Sportback 1.8 T Ambiente,1998,300.000,Bej,20 Mayıs 2020,LPG &amp; Benzin,Düz,1781,150,36.000
Audi,Audi A6 Sedan 2.0 TDI Quattro,2017,67.000,Lacivert,20 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,479.000
Audi,Audi A3 Sedan 1.6 TDI Ambiente,2016,174.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,169.000
Audi,Audi A3 Sportback 1.6 TDI Ambition,2013,168.000,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,147.500
Audi,Audi 1.4 TFSI Ambition,2012,126.000,Siyah,20 Mayıs 2020,Benzin,Yarı Otomatik,1390,122,97.500
Audi,Audi A5 Sportback 2.0 TDI,2014,82.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,287.750
Audi,Audi A3 Sedan 30 TDI Design,2018,25.222,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,116,219.000
Audi,Audi A6 Sedan 2.0 TDI,2016,34.680,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,410.000
Audi,Audi A6 Sedan 2.0 TDI,2016,56.336,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,380.000
Audi,Audi A3 Sportback 1.6 TDI Attraction,2013,127.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,137.000
Audi,Audi A6 Sedan 3.0 TFSI Quattro,2010,234.000,Gri,20 Mayıs 2020,Benzin,Yarı Otomatik,2501 - 3000,276 - 300,192.000
Audi,Audi 2.0,1981,650.000,Beyaz,20 Mayıs 2020,LPG &amp; Benzin,Düz,1601 - 1800,76 - 100,11.500
Audi,Audi A3 Sportback 1.4 TFSI Ambition,2008,155.000,Kırmızı,20 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,101 - 125,135.000
Audi,Audi A4 Sedan 1.8 T,2004,304,Gri,20 Mayıs 2020,Benzin,Yarı Otomatik,1601 - 1800,151 - 175,59.000
Audi,Audi A6 Sedan 2.0 TDI,2006,368.000,Mavi,20 Mayıs 2020,Dizel,Düz,1801 - 2000,126 - 150,87.000
Audi,Audi A4 Sedan 2.0 TDI Quattro Design,2016,140.000,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,285.000
Audi,Audi A6 Sedan 3.0 TDI Quattro,2012,455.500,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,226 - 250,199.900
Audi,Audi A6 Sedan 2.0 TDI,2011,167.000,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,151 - 175,162.000
Audi,Audi A3 Sedan 1.6 TDI Attraction,2015,145.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,155.000
Audi,Audi A4 Sedan 2.0 TDI,2011,199.000,Beyaz,20 Mayıs 2020,Dizel,Otomatik,1968,143,123.750
Audi,Audi A6 Sedan 2.0 TDI,2012,220.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,240.000
Audi,Audi A4 Sedan 2.0 TDI,2012,193.100,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,167.000
Audi,Audi A4 Sedan 2.0 TDI Quattro Design,2016,56.000,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,348.500
Audi,Audi A6 Sedan 2.0 TDI,2007,281.000,Beyaz,20 Mayıs 2020,Dizel,Otomatik,1968,140,118.000
Audi,Audi A3 Sportback 1.4 TFSI Ambiente,2008,160.000,Siyah,20 Mayıs 2020,Benzin,Düz,1390,125,73.500
Audi,Audi A4 Sedan 2.0 TDI Dynamic,2016,93.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,250.000
Audi,Audi A6 Sedan 2.0 TDI,2013,215.000,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,221.500
Audi,Audi A3 Sedan 1.4 TFSI Ambiante,2013,138.969,Siyah,20 Mayıs 2020,Benzin,Yarı Otomatik,1395,140,139.500
Audi,Audi A3 Sedan 1.6 TDI Design Line,2018,32.797,Beyaz,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,230.000
Audi,Audi A3 Sedan 1.6 TDI Sport Line,2014,165.000,Mavi,20 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,187.500
Audi,Audi 2.0 TFSI Quattro,2009,26.000,Siyah,20 Mayıs 2020,Benzin,Yarı Otomatik,1984,272,275.000
Audi,Audi A3 Sedan 1.6 TDI Ambiente,2014,208.000,Siyah,20 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,134.000
Audi,Audi A6 Avant 2.5 TDI Quattro,2002,187.000,Mavi,20 Mayıs 2020,Dizel,Otomatik,2496,180,69.750
Audi,Audi A3 Sportback 1.6 Ambition,2000,260.000,Lacivert,20 Mayıs 2020,LPG &amp; Benzin,Düz,1595,101,35.500
Audi,Audi A4 Sedan 2.0,2003,260.000,Lacivert,20 Mayıs 2020,LPG &amp; Benzin,Otomatik,1984,130,59.500
Audi,Audi A4 Sedan 2.0 TFSI,2006,260.000,Siyah,19 Mayıs 2020,Benzin,Otomatik,1984,200,85.000
Audi,Audi A6 Sedan 2.0 TDI,2011,240.000,Siyah,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,149.900
Audi,Audi A6 Sedan 2.0 TDI,2010,249.000,Siyah,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,151 - 175,172.000
Audi,Audi A6 Sedan 3.0 TDI Quattro,2006,179.000,Gri,19 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,226 - 250,131.000
Audi,Audi A6 Sedan 2.0 TDI Quattro,2018,40.000,Beyaz,19 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,521.000
Audi,Audi A4 Sedan 2.0 TDI,2012,118.364,Beyaz,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,142.000
Audi,Audi A4 Sedan 2.0 TDI,2015,125.000,Siyah,19 Mayıs 2020,Dizel,Otomatik,1968,177,210.000
Audi,Audi A4 Sedan 2.0 TDI,2006,365.000,Siyah,19 Mayıs 2020,Dizel,Otomatik,1968,140,82.500
Audi,Audi A6 Sedan 2.0 TDI,2009,219.000,Siyah,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,126 - 150,145.000
Audi,Audi A4 Sedan 2.0 TDI Advanced,2019,14.000,Gri,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,445.000
Audi,Audi A4 Sedan 2.0 TDI,2012,134.800,Siyah,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,134.250
Audi,Audi A3 Sportback 1.6 TDI Attraction,2016,137.000,Siyah,19 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,171.000
Audi,Audi A4 Sedan 2.0 TDI Quattro,2013,150.000,Siyah,19 Mayıs 2020,Dizel,Yarı Otomatik,1968,177,180.000
Audi,Audi A4 Sedan 2.0 TDI,2012,199.500,Beyaz,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,147.500
Audi,Audi A4 Sedan 1.8 TFSI,2010,158.000,Gri,19 Mayıs 2020,LPG &amp; Benzin,Otomatik,1798,160,112.000
Audi,Audi A3 Sportback 1.6 Attraction,2011,12.942,Beyaz,19 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,101 - 125,146.750
Audi,Audi A3 Sportback 1.6 TDI Ambiente,2013,95.562,Kahverengi,19 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,184.000
Audi,Audi S3 2.0 T FSI Quattro,2014,55.000,Siyah,19 Mayıs 2020,Benzin,Yarı Otomatik,1984,280,324.500
Audi,Audi 1.4 TFSI Ambition,2011,188.000,Kırmızı,19 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,101 - 125,98.750
Audi,Audi A6 Sedan 2.0 TDI,2011,174.000,Siyah,19 Mayıs 2020,Dizel,Otomatik,1998,177,265.000
Audi,Audi A6 Sedan 2.0 TDI,2015,115.000,Lacivert,19 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,388.000
Audi,Audi 1.4 TFSI Ambition,2011,160.000,Siyah,19 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,101 - 125,111.000
Audi,Audi A5 Sportback 2.0 TDI,2012,220.000,Beyaz,19 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,210.000
Audi,Audi A3 Sportback 1.6 TDI Dynamic,2019,9.900,Kırmızı,19 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,265.000
Audi,Audi A3 Sedan 1.6 TDI Design Line,2016,73.000,Beyaz,19 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,187.500
Audi,Audi 2.0,1992,330.000,Siyah,19 Mayıs 2020,LPG &amp; Benzin,Düz,1984,138,34.500
Audi,Audi A3 Sedan 1.6 TDI Attraction,2013,149.500,Beyaz,19 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,149.750
Audi,Audi A4 Sedan 1.8 TFSI,2011,213.000,Siyah,18 Mayıs 2020,Benzin,Yarı Otomatik,1601 - 1800,101 - 125,112.750
Audi,Audi A5 Sportback 2.0 TDI,2013,81.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,239.000
Audi,Audi A3 Sportback 1.6 TDI Dynamic,2016,77.762,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,179.950
Audi,Audi A4 Sedan 1.6,2006,222.000,Siyah,18 Mayıs 2020,LPG &amp; Benzin,Düz,1595,102,76.000
Audi,Audi A3 Sedan 1.6 TDI Design Line,2018,27.204,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,219.000
Audi,Audi A3 Sedan 1.6 TDI Design Line,2018,19.605,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,225.000
Audi,Audi A3 Sedan 1.6 TDI Dynamic,2017,79.127,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,195.000
Audi,Audi A4 Sedan 2.0 TDI Design,2016,114.000,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,275.000
Audi,Audi A6 Sedan 2.0 TDI,2013,269.000,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,176 - 200,248.750
Audi,Audi A3 Sportback 1.6 TDI Design Line,2016,73.000,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,208.750
Audi,Audi 3.0 TDI,2011,162.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,2967,245,369.750
Audi,Audi A4 Sedan 2.0 TDI Quattro,2016,210.500,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,249.500
Audi,Audi A5 Sportback 1.4 TFSI,2017,77.000,Mavi (metalik),18 Mayıs 2020,Benzin,Yarı Otomatik,1395,150,422.500
Audi,Audi A4 Sedan 2.0 TDI Dynamic,2016,75.000,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,278.500
Audi,Audi A5 Sportback 2.0 TDI,2014,109.000,Beyaz,18 Mayıs 2020,Dizel,Otomatik,1968,177,262.000
Audi,Audi 4.2 Quattro Long,2005,228.000,Gri,18 Mayıs 2020,Benzin,Otomatik,4172,335,143.000
Audi,Audi A3 Sedan 1.6 TDI Attraction,2016,87.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,179.500
Audi,Audi A5 Sportback 2.0 TDI Quattro,2013,179.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1968,177,249.500
Audi,Audi A5 Sportback 1.4 TFSI,2017,50.000,Beyaz,18 Mayıs 2020,Benzin,Yarı Otomatik,1395,150,199.900
Audi,Audi A4 Sedan 1.4 TFSI,2016,27.000,Gri,18 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,126 - 150,284.800
Audi,Audi A4 Sedan 1.4 TFSI,2016,98.500,Mavi,18 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,126 - 150,289.800
Audi,Audi A3 Sedan 1.6 TDI Ambiente,2015,72.600,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,179.500
Audi,Audi A3 Sportback 1.6 TDI Sport Line,2019,19.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,116,249.950
Audi,Audi A6 Sedan 2.0 TDI,2017,54.800,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1968,190,445.000
Audi,Audi A3 Sedan 1.6 TDI Dynamic,2016,75.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,192.000
Audi,Audi A3 Sportback 1.6 TDI Attraction,2013,90.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,132.500
Audi,Audi A3 Sedan 1.6 TDI Ambiente,2014,240.000,Beyaz,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,183.000
Audi,Audi A3 Sportback 1.6 TDI Dynamic,2016,56.801,Siyah,18 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,197.000
